"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1990845","GO:1990845","adaptive thermogenesis","1/79","169/18805",0.00591715976331361,1.40850872593813,0.346485046739875,0.510646515662633,0.631275033135525,0.558162081964955,"2697",1
"GO:0006633","GO:0006633","fatty acid biosynthetic process","1/79","170/18805",0.00588235294117647,1.40022338049144,0.340469627391237,0.512720937494713,0.632783090358059,0.559495479160898,"225",1
"GO:0061572","GO:0061572","actin filament bundle organization","1/79","170/18805",0.00588235294117647,1.40022338049144,0.340469627391237,0.512720937494713,0.632783090358059,0.559495479160898,"22843",1
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","1/79","171/18805",0.00584795321637427,1.39203493966985,0.334492159031663,0.514786676477162,0.634172014194681,0.560723540749979,"1845",1
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","1/79","171/18805",0.00584795321637427,1.39203493966985,0.334492159031663,0.514786676477162,0.634172014194681,0.560723540749979,"4747",1
"GO:0001678","GO:0001678","intracellular glucose homeostasis","1/79","172/18805",0.00581395348837209,1.38394171327642,0.328552130236168,0.516843768489521,0.634172014194681,0.560723540749979,"4884",1
"GO:0003205","GO:0003205","cardiac chamber development","1/79","172/18805",0.00581395348837209,1.38394171327642,0.328552130236168,0.516843768489521,0.634172014194681,0.560723540749979,"157378",1
"GO:0007292","GO:0007292","female gamete generation","1/79","172/18805",0.00581395348837209,1.38394171327642,0.328552130236168,0.516843768489521,0.634172014194681,0.560723540749979,"344758",1
"GO:0015748","GO:0015748","organophosphate ester transport","1/79","172/18805",0.00581395348837209,1.38394171327642,0.328552130236168,0.516843768489521,0.634172014194681,0.560723540749979,"7224",1
"GO:0051170","GO:0051170","import into nucleus","1/79","172/18805",0.00581395348837209,1.38394171327642,0.328552130236168,0.516843768489521,0.634172014194681,0.560723540749979,"1812",1
"GO:0006665","GO:0006665","sphingolipid metabolic process","1/79","173/18805",0.00578034682080925,1.3759420501939,0.32264903957828,0.518892249264991,0.634582511281132,0.561086494924289,"8707",1
"GO:0015698","GO:0015698","inorganic anion transport","1/79","173/18805",0.00578034682080925,1.3759420501939,0.32264903957828,0.518892249264991,0.634582511281132,0.561086494924289,"57084",1
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","1/79","173/18805",0.00578034682080925,1.3759420501939,0.32264903957828,0.518892249264991,0.634582511281132,0.561086494924289,"1845",1
"GO:0071774","GO:0071774","response to fibroblast growth factor","1/79","173/18805",0.00578034682080925,1.3759420501939,0.32264903957828,0.518892249264991,0.634582511281132,0.561086494924289,"9365",1
"GO:0048284","GO:0048284","organelle fusion","1/79","174/18805",0.00574712643678161,1.36803433726175,0.316782395376328,0.520932154391014,0.635502900043733,0.561900286189562,"57586",1
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","1/79","174/18805",0.00574712643678161,1.36803433726175,0.316782395376328,0.520932154391014,0.635502900043733,0.561900286189562,"2697",1
"GO:0055002","GO:0055002","striated muscle cell development","1/79","174/18805",0.00574712643678161,1.36803433726175,0.316782395376328,0.520932154391014,0.635502900043733,0.561900286189562,"9868",1
"GO:0006820","GO:0006820","monoatomic anion transport","1/79","175/18805",0.00571428571428571,1.36021699819168,0.310951715447612,0.522963519309865,0.636408358338463,0.562700876202458,"57084",1
"GO:0006937","GO:0006937","regulation of muscle contraction","1/79","175/18805",0.00571428571428571,1.36021699819168,0.310951715447612,0.522963519309865,0.636408358338463,0.562700876202458,"3759",1
"GO:0060041","GO:0060041","retina development in camera-type eye","1/79","175/18805",0.00571428571428571,1.36021699819168,0.310951715447612,0.522963519309865,0.636408358338463,0.562700876202458,"793",1
"GO:0043604","GO:0043604","amide biosynthetic process","1/79","176/18805",0.00568181818181818,1.35248849252014,0.305156526870156,0.524986379319232,0.637299039157199,0.563488400235656,"8707",1
"GO:0140053","GO:0140053","mitochondrial gene expression","1/79","176/18805",0.00568181818181818,1.35248849252014,0.305156526870156,0.524986379319232,0.637299039157199,0.563488400235656,"51335",1
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/79","176/18805",0.00568181818181818,1.35248849252014,0.305156526870156,0.524986379319232,0.637299039157199,0.563488400235656,"134353",1
"GO:0030216","GO:0030216","keratinocyte differentiation","1/79","177/18805",0.00564971751412429,1.3448473145963,0.299396365751792,0.527000769572804,0.638697332027269,0.564724745756368,"23596",1
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","1/79","177/18805",0.00564971751412429,1.3448473145963,0.299396365751792,0.527000769572804,0.638697332027269,0.564724745756368,"7857",1
"GO:0048659","GO:0048659","smooth muscle cell proliferation","1/79","178/18805",0.00561797752808989,1.33729199260418,0.293670777006273,0.529006725080843,0.640604219006319,0.566410781082385,"2697",1
"GO:0040013","GO:0040013","negative regulation of locomotion","2/79","421/18805",0.00475059382422803,1.13082173246339,0.176326300544882,0.530868373187019,0.641449706144084,0.567158345672014,"1845/2697",2
"GO:0008361","GO:0008361","regulation of cell size","1/79","179/18805",0.00558659217877095,1.32982108761757,0.2879793141362,0.531004280710768,0.641449706144084,0.567158345672014,"7224",1
"GO:0016052","GO:0016052","carbohydrate catabolic process","1/79","179/18805",0.00558659217877095,1.32982108761757,0.2879793141362,0.531004280710768,0.641449706144084,0.567158345672014,"2026",1
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","1/79","180/18805",0.00555555555555556,1.32243319268636,0.28232153902249,0.532993471187727,0.641758805552052,0.567431645834431,"7857",1
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","1/79","180/18805",0.00555555555555556,1.32243319268636,0.28232153902249,0.532993471187727,0.641758805552052,0.567431645834431,"2026",1
"GO:0038127","GO:0038127","ERBB signaling pathway","1/79","180/18805",0.00555555555555556,1.32243319268636,0.28232153902249,0.532993471187727,0.641758805552052,0.567431645834431,"1845",1
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","1/79","180/18805",0.00555555555555556,1.32243319268636,0.28232153902249,0.532993471187727,0.641758805552052,0.567431645834431,"2026",1
"GO:0014706","GO:0014706","striated muscle tissue development","2/79","423/18805",0.00472813238770686,1.12547505760541,0.16953031302895,0.533433668442988,0.641767069832709,0.567438952963424,"9868/2697",2
"GO:0010970","GO:0010970","transport along microtubule","1/79","181/18805",0.00552486187845304,1.31512693195328,0.27669702172017,0.534974331095172,0.642576629644729,0.568154751254872,"4747",1
"GO:0031929","GO:0031929","TOR signaling","1/79","181/18805",0.00552486187845304,1.31512693195328,0.27669702172017,0.534974331095172,0.642576629644729,0.568154751254872,"7532",1
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","2/79","425/18805",0.00470588235294118,1.12017870439315,0.162766635571517,0.535989587768977,0.643274375596317,0.568771685732839,"7532/9868",2
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","1/79","182/18805",0.00549450549450549,1.30790095979969,0.27110534026026,0.536946894875428,0.64390149903685,0.569326177050955,"9480",1
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","1/79","184/18805",0.00543478260869565,1.29368464501926,0.260018835723998,0.540867271121444,0.648078016610727,0.573018979113504,"2026",1
"GO:0003002","GO:0003002","regionalization","2/79","430/18805",0.00465116279069767,1.10715337062114,0.145996534820087,0.542338205856031,0.649315184214052,0.574112860558144,"10409/2697",2
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","1/79","185/18805",0.00540540540540541,1.28669175504619,0.254523206887733,0.542815151771323,0.649361259913836,0.574153599866955,"9480",1
"GO:0015718","GO:0015718","monocarboxylic acid transport","1/79","186/18805",0.00537634408602151,1.27977405743841,0.249058802017175,0.544754872663378,0.651155743675919,0.575740250280993,"225",1
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","2/79","433/18805",0.0046189376443418,1.0994825620487,0.136028167851842,0.546119024374499,0.651886198414539,0.576386105282837,"7532/1845",2
"GO:0043484","GO:0043484","regulation of RNA splicing","1/79","187/18805",0.0053475935828877,1.27293034590131,0.243625236250388,0.54668646754278,0.651886198414539,0.576386105282837,"113146",1
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","1/79","187/18805",0.0053475935828877,1.27293034590131,0.243625236250388,0.54668646754278,0.651886198414539,0.576386105282837,"2026",1
"GO:0031345","GO:0031345","negative regulation of cell projection organization","1/79","188/18805",0.00531914893617021,1.26615943980609,0.238222131629308,0.548609970016952,0.653653552369353,0.577948768007019,"7224",1
"GO:0007565","GO:0007565","female pregnancy","1/79","190/18805",0.00526315789473684,1.25283144570286,0.227505827549994,0.552432831493864,0.655046455918665,0.579180348386807,"2697",1
"GO:0048736","GO:0048736","appendage development","1/79","190/18805",0.00526315789473684,1.25283144570286,0.227505827549994,0.552432831493864,0.655046455918665,0.579180348386807,"2697",1
"GO:0051302","GO:0051302","regulation of cell division","1/79","190/18805",0.00526315789473684,1.25283144570286,0.227505827549994,0.552432831493864,0.655046455918665,0.579180348386807,"4674",1
"GO:0051897","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/79","190/18805",0.00526315789473684,1.25283144570286,0.227505827549994,0.552432831493864,0.655046455918665,0.579180348386807,"23551",1
"GO:0060173","GO:0060173","limb development","1/79","190/18805",0.00526315789473684,1.25283144570286,0.227505827549994,0.552432831493864,0.655046455918665,0.579180348386807,"2697",1
"GO:1902600","GO:1902600","proton transmembrane transport","1/79","190/18805",0.00526315789473684,1.25283144570286,0.227505827549994,0.552432831493864,0.655046455918665,0.579180348386807,"57084",1
"GO:0009267","GO:0009267","cellular response to starvation","1/79","191/18805",0.00523560209424084,1.24627211876201,0.222191905268857,0.554332257027679,0.656247859838524,0.580242608222839,"7532",1
"GO:0016241","GO:0016241","regulation of macroautophagy","1/79","191/18805",0.00523560209424084,1.24627211876201,0.222191905268857,0.554332257027679,0.656247859838524,0.580242608222839,"8851",1
"GO:0048771","GO:0048771","tissue remodeling","1/79","192/18805",0.00520833333333333,1.23978111814346,0.216906998188012,0.556223723219514,0.657436020820511,0.581293158890306,"2697",1
"GO:0060538","GO:0060538","skeletal muscle organ development","1/79","192/18805",0.00520833333333333,1.23978111814346,0.216906998188012,0.556223723219514,0.657436020820511,0.581293158890306,"10409",1
"GO:0050727","GO:0050727","regulation of inflammatory response","2/79","442/18805",0.00452488687782805,1.07709490807034,0.106532267239721,0.557333110935042,0.658086669185946,0.58186845052583,"55450/4142",2
"GO:0007254","GO:0007254","JNK cascade","1/79","193/18805",0.00518134715025907,1.23335738178002,0.211650760543493,0.558107262996319,0.658086669185946,0.58186845052583,"1845",1
"GO:0061025","GO:0061025","membrane fusion","1/79","193/18805",0.00518134715025907,1.23335738178002,0.211650760543493,0.558107262996319,0.658086669185946,0.58186845052583,"57586",1
"GO:0008217","GO:0008217","regulation of blood pressure","1/79","194/18805",0.00515463917525773,1.22699986950281,0.206422852575202,0.55998290915059,0.659248559977761,0.582895773561487,"9365",1
"GO:0030258","GO:0030258","lipid modification","1/79","194/18805",0.00515463917525773,1.22699986950281,0.206422852575202,0.55998290915059,0.659248559977761,0.582895773561487,"225",1
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","1/79","195/18805",0.00512820512820513,1.22070756247971,0.201222940391301,0.561850694340913,0.660872779275498,0.584331879184562,"4761",1
"GO:0060537","GO:0060537","muscle tissue development","2/79","446/18805",0.00448430493273543,1.06743486405177,0.0936145948594502,0.562255031659101,0.660872779275498,0.584331879184562,"9868/2697",2
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","1/79","196/18805",0.00510204081632653,1.21447946267114,0.196050695836354,0.563710651092501,0.66205826666772,0.585380065911826,"5456",1
"GO:0042060","GO:0042060","wound healing","2/79","450/18805",0.00444444444444444,1.05794655414909,0.0808114380479044,0.567138549828059,0.664818098187835,0.587820259529952,"5028/139189",2
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/79","198/18805",0.00505050505050505,1.20221199335123,0.185787924907788,0.567407208716693,0.664818098187835,0.587820259529952,"5028",1
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","1/79","198/18805",0.00505050505050505,1.20221199335123,0.185787924907788,0.567407208716693,0.664818098187835,0.587820259529952,"22843",1
"GO:0048732","GO:0048732","gland development","2/79","451/18805",0.00443458980044346,1.05560077464986,0.077628269872589,0.568353416319642,0.664866070473944,0.587862675766435,"9480/2697",2
"GO:0030324","GO:0030324","lung development","1/79","199/18805",0.0050251256281407,1.19617072705299,0.18069676976877,0.569243873977691,0.664866070473944,0.587862675766435,"9394",1
"GO:0032271","GO:0032271","regulation of protein polymerization","1/79","199/18805",0.0050251256281407,1.19617072705299,0.18069676976877,0.569243873977691,0.664866070473944,0.587862675766435,"8851",1
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","1/79","199/18805",0.0050251256281407,1.19617072705299,0.18069676976877,0.569243873977691,0.664866070473944,0.587862675766435,"225",1
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","1/79","200/18805",0.005,1.19018987341772,0.17563202448858,0.571072839577807,0.665951870405301,0.588822720625605,"7532",1
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","1/79","200/18805",0.005,1.19018987341772,0.17563202448858,0.571072839577807,0.665951870405301,0.588822720625605,"5702",1
"GO:0007369","GO:0007369","gastrulation","1/79","202/18805",0.00495049504950495,1.17840581526507,0.165580563209572,0.574707799130713,0.669136989396687,0.591638945811492,"2697",1
"GO:0055001","GO:0055001","muscle cell development","1/79","202/18805",0.00495049504950495,1.17840581526507,0.165580563209572,0.574707799130713,0.669136989396687,0.591638945811492,"9868",1
"GO:0001935","GO:0001935","endothelial cell proliferation","1/79","203/18805",0.00492610837438424,1.17260086051007,0.160593259498323,0.576513856426239,0.66945607169741,0.591921072668949,"7857",1
"GO:0030323","GO:0030323","respiratory tube development","1/79","203/18805",0.00492610837438424,1.17260086051007,0.160593259498323,0.576513856426239,0.66945607169741,0.591921072668949,"9394",1
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process","1/79","203/18805",0.00492610837438424,1.17260086051007,0.160593259498323,0.576513856426239,0.66945607169741,0.591921072668949,"139189",1
"GO:0001503","GO:0001503","ossification","2/79","458/18805",0.00436681222707424,1.03946713835609,0.0555395049100738,0.57678997129365,0.66945607169741,0.591921072668949,"9365/2697",2
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","1/79","204/18805",0.00490196078431373,1.1668528170762,0.155631190006402,0.578312340747405,0.670172595185373,0.592554609908386,"1845",1
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/79","204/18805",0.00490196078431373,1.1668528170762,0.155631190006402,0.578312340747405,0.670172595185373,0.592554609908386,"7532",1
"GO:0006869","GO:0006869","lipid transport","2/79","460/18805",0.00434782608695652,1.03494771601541,0.0492895681559512,0.579178677383899,0.670651775766657,0.592978292799119,"7224/225",2
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","1/79","205/18805",0.0048780487804878,1.16116085211485,0.150694072834747,0.58010328344301,0.670673663371662,0.592997645427589,"8851",1
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","1/79","205/18805",0.0048780487804878,1.16116085211485,0.150694072834747,0.58010328344301,0.670673663371662,0.592997645427589,"134353",1
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/79","206/18805",0.00485436893203883,1.15552414894924,0.14578163068378,0.581886715733763,0.672210784712717,0.594356740596766,"9480",1
"GO:0007015","GO:0007015","actin filament organization","2/79","463/18805",0.00431965442764579,1.02824179128961,0.0399646070864462,0.582743588044259,0.672675957828174,0.594768038337004,"22843/9168",2
"GO:0007623","GO:0007623","circadian rhythm","1/79","207/18805",0.00483091787439614,1.14994190668379,0.14089359075567,0.583662668712796,0.672688258648756,0.594778914502329,"23596",1
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","1/79","207/18805",0.00483091787439614,1.14994190668379,0.14089359075567,0.583662668712796,0.672688258648756,0.594778914502329,"4747",1
"GO:0009749","GO:0009749","response to glucose","1/79","208/18805",0.00480769230769231,1.14441333982473,0.136029684659152,0.585431173346181,0.674201841155283,0.596117197055455,"4884",1
"GO:0006935","GO:0006935","chemotaxis","2/79","466/18805",0.00429184549356223,1.02162220894225,0.0306987965194638,0.586286698450274,0.674662471177044,0.596524477873587,"7857/1845",2
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","1/79","209/18805",0.00478468899521531,1.1389376779117,0.131189648316808,0.587192260473441,0.674967056332824,0.596793786615042,"1845",1
"GO:0051051","GO:0051051","negative regulation of transport","2/79","467/18805",0.00428265524625268,1.01943458108584,0.0276231878785969,0.58746288697705,0.674967056332824,0.596793786615042,"5028/2697",2
"GO:0042330","GO:0042330","taxis","2/79","468/18805",0.00427350427350427,1.01725630206643,0.0245540239874026,0.588636650180716,0.675791379005922,0.597522637963941,"7857/1845",2
"GO:0044703","GO:0044703","multi-organism reproductive process","1/79","211/18805",0.004739336492891,1.12814206011158,0.121580149614591,0.590692304937997,0.677101628183571,0.598681136828148,"2697",1
"GO:0048469","GO:0048469","cell maturation","1/79","211/18805",0.004739336492891,1.12814206011158,0.121580149614591,0.590692304937997,0.677101628183571,0.598681136828148,"2697",1
"GO:0051651","GO:0051651","maintenance of location in cell","1/79","212/18805",0.00471698113207547,1.12282063529974,0.116810179867743,0.592431323326182,0.67856982973401,0.599979294352399,"1812",1
"GO:0009746","GO:0009746","response to hexose","1/79","213/18805",0.00469483568075117,1.11754917691805,0.112063064931795,0.594163046311027,0.679502294661491,0.600803763146448,"4884",1
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","1/79","213/18805",0.00469483568075117,1.11754917691805,0.112063064931795,0.594163046311027,0.679502294661491,0.600803763146448,"1845",1
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","1/79","214/18805",0.00467289719626168,1.11232698450254,0.107338560989081,0.59588750410693,0.680948606159231,0.602082565878022,"5702",1
"GO:0031032","GO:0031032","actomyosin structure organization","1/79","215/18805",0.00465116279069767,1.10715337062114,0.102636428027276,0.59760472680477,0.682240537642697,0.603224868564992,"22843",1
"GO:0007389","GO:0007389","pattern specification process","2/79","476/18805",0.00420168067226891,1.00015955749388,0.000229016859285857,0.597939377353289,0.682240537642697,0.603224868564992,"10409/2697",2
"GO:0031503","GO:0031503","protein-containing complex localization","1/79","216/18805",0.00462962962962963,1.10202766057196,0.0979564297619826,0.59931474437241,0.683283399857998,0.60414694866438,"4884",1
"GO:0042098","GO:0042098","T cell proliferation","1/79","217/18805",0.00460829493087558,1.09694919209007,0.0932983335612511,0.601017586655189,0.684171441841918,0.604932139487079,"2697",1
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","1/79","217/18805",0.00460829493087558,1.09694919209007,0.0932983335612511,0.601017586655189,0.684171441841918,0.604932139487079,"8851",1
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","1/79","218/18805",0.00458715596330275,1.09191731506213,0.0886619103719806,0.60271328337642,0.685332923341276,0.605959100633674,"7857",1
"GO:0002819","GO:0002819","regulation of adaptive immune response","1/79","219/18805",0.0045662100456621,1.08693139124906,0.0840469346481338,0.60440186413788,0.685332923341276,0.605959100633674,"7532",1
"GO:0009952","GO:0009952","anterior/posterior pattern specification","1/79","219/18805",0.0045662100456621,1.08693139124906,0.0840469346481338,0.60440186413788,0.685332923341276,0.605959100633674,"10409",1
"GO:0044706","GO:0044706","multi-multicellular organism process","1/79","219/18805",0.0045662100456621,1.08693139124906,0.0840469346481338,0.60440186413788,0.685332923341276,0.605959100633674,"2697",1
"GO:0060348","GO:0060348","bone development","1/79","219/18805",0.0045662100456621,1.08693139124906,0.0840469346481338,0.60440186413788,0.685332923341276,0.605959100633674,"2697",1
"GO:0010876","GO:0010876","lipid localization","2/79","482/18805",0.004149377593361,0.987709438520931,-0.0177546906294271,0.604814402975725,0.685332923341276,0.605959100633674,"7224/225",2
"GO:0034284","GO:0034284","response to monosaccharide","1/79","220/18805",0.00454545454545455,1.08199079401611,0.0794531842807237,0.606083358420303,0.686245759801582,0.606766214288473,"4884",1
"GO:0006486","GO:0006486","protein glycosylation","1/79","221/18805",0.00452488687782805,1.07709490807034,0.0748804405295129,0.607757795583865,0.686566968161483,0.607050220969391,"8707",1
"GO:0006643","GO:0006643","membrane lipid metabolic process","1/79","221/18805",0.00452488687782805,1.07709490807034,0.0748804405295129,0.607757795583865,0.686566968161483,0.607050220969391,"8707",1
"GO:0043413","GO:0043413","macromolecule glycosylation","1/79","221/18805",0.00452488687782805,1.07709490807034,0.0748804405295129,0.607757795583865,0.686566968161483,0.607050220969391,"8707",1
"GO:0045216","GO:0045216","cell-cell junction organization","1/79","222/18805",0.0045045045045045,1.07224312920515,0.0703284879563817,0.609425204868673,0.687925860068982,0.608251728864433,"2697",1
"GO:0051656","GO:0051656","establishment of organelle localization","2/79","487/18805",0.00410677618069815,0.977568684532009,-0.0325758948026178,0.610476766273785,0.688588035682769,0.608837212686567,"4747/2697",2
"GO:0045862","GO:0045862","positive regulation of proteolysis","1/79","223/18805",0.00448430493273543,1.06743486405177,0.0657971143603121,0.61108561539525,0.688750225571054,0.608980618081944,"5702",1
"GO:0051235","GO:0051235","maintenance of location","1/79","224/18805",0.00446428571428571,1.06266952983725,0.0612861107139448,0.612739056165015,0.689564241778409,0.60970035663836,"1812",1
"GO:0051648","GO:0051648","vesicle localization","1/79","224/18805",0.00446428571428571,1.06266952983725,0.0612861107139448,0.612739056165015,0.689564241778409,0.60970035663836,"8927",1
"GO:1901654","GO:1901654","response to ketone","1/79","225/18805",0.00444444444444444,1.05794655414909,0.0567952711016626,0.614385556060767,0.690892185668941,0.610874500850892,"4747",1
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process","2/79","493/18805",0.00405679513184584,0.965671296890646,-0.0501682698591587,0.617191434499377,0.692468791174509,0.612268507211407,"5028/4142",2
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process","2/79","493/18805",0.00405679513184584,0.965671296890646,-0.0501682698591587,0.617191434499377,0.692468791174509,0.612268507211407,"5028/4142",2
"GO:0042180","GO:0042180","ketone metabolic process","1/79","227/18805",0.00440528634361234,1.04862543913456,0.0478732755144315,0.617657848171186,0.692468791174509,0.612268507211407,"225",1
"GO:0050866","GO:0050866","negative regulation of cell activation","1/79","227/18805",0.00440528634361234,1.04862543913456,0.0478732755144315,0.617657848171186,0.692468791174509,0.612268507211407,"1845",1
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","1/79","228/18805",0.0043859649122807,1.04402620475239,0.0434417227302192,0.619283697562643,0.693766381308831,0.613415813176151,"2697",1
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","1/79","229/18805",0.00436681222707424,1.03946713835609,0.0390295402477427,0.620902720434611,0.695054368075328,0.614554628015002,"225",1
"GO:0046034","GO:0046034","ATP metabolic process","1/79","230/18805",0.00434782608695652,1.03494771601541,0.0346365368318114,0.622514945083925,0.696332804886173,0.615684998954049,"2026",1
"GO:0042594","GO:0042594","response to starvation","1/79","232/18805",0.00431034482758621,1.02602575294631,0.025907316056276,0.625719112323514,0.698861240837952,0.617920596753553,"7532",1
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","1/79","232/18805",0.00431034482758621,1.02602575294631,0.025907316056276,0.625719112323514,0.698861240837952,0.617920596753553,"22843",1
"GO:0030595","GO:0030595","leukocyte chemotaxis","1/79","234/18805",0.00427350427350427,1.01725630206643,0.0172525849871987,0.628896423348946,0.70188063525229,0.620590291235544,"7857",1
"GO:0097529","GO:0097529","myeloid leukocyte migration","1/79","237/18805",0.00421940928270042,1.00437964001495,0.00440703177428012,0.633612520133167,0.706611552949714,0.624773283961366,"7857",1
"GO:0007411","GO:0007411","axon guidance","1/79","238/18805",0.00420168067226891,1.00015955749388,0.000160898121452593,0.635171363891756,0.707816997685245,0.625839116614268,"8851",1
"GO:0097485","GO:0097485","neuron projection guidance","1/79","239/18805",0.00418410041841004,0.995974789470897,-0.00406765897036501,0.636723658944944,0.708480645302376,0.626425901955404,"8851",1
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","1/79","239/18805",0.00418410041841004,0.995974789470897,-0.00406765897036501,0.636723658944944,0.708480645302376,0.626425901955404,"5702",1
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","1/79","240/18805",0.00416666666666667,0.991824894514768,-0.00827880525419131,0.638269432452611,0.709667439536274,0.627475244168681,"134353",1
"GO:0070085","GO:0070085","glycosylation","1/79","241/18805",0.004149377593361,0.987709438520931,-0.0124727041858508,0.639808711463451,0.71084523756742,0.628516632100551,"8707",1
"GO:0016054","GO:0016054","organic acid catabolic process","1/79","242/18805",0.00413223140495868,0.9836279945601,-0.0166495169655646,0.641341522915422,0.710948200177949,0.628607669797341,"225",1
"GO:0046395","GO:0046395","carboxylic acid catabolic process","1/79","242/18805",0.00413223140495868,0.9836279945601,-0.0166495169655646,0.641341522915422,0.710948200177949,0.628607669797341,"225",1
"GO:0046434","GO:0046434","organophosphate catabolic process","1/79","242/18805",0.00413223140495868,0.9836279945601,-0.0166495169655646,0.641341522915422,0.710948200177949,0.628607669797341,"2026",1
"GO:0001667","GO:0001667","ameboidal-type cell migration","1/79","243/18805",0.00411522633744856,0.979580142730635,-0.0208094025786182,0.642867893636194,0.711043577651384,0.628692000851716,"2697",1
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/79","243/18805",0.00411522633744856,0.979580142730635,-0.0208094025786182,0.642867893636194,0.711043577651384,0.628692000851716,"23551",1
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","1/79","243/18805",0.00411522633744856,0.979580142730635,-0.0208094025786182,0.642867893636194,0.711043577651384,0.628692000851716,"7857",1
"GO:0009743","GO:0009743","response to carbohydrate","1/79","245/18805",0.00408163265306122,0.971583570136916,-0.0290790174089248,0.645901419646047,0.712801790235317,0.630246580939433,"4884",1
"GO:0045333","GO:0045333","cellular respiration","1/79","245/18805",0.00408163265306122,0.971583570136916,-0.0290790174089248,0.645901419646047,0.712801790235317,0.630246580939433,"23596",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","1/79","245/18805",0.00408163265306122,0.971583570136916,-0.0290790174089248,0.645901419646047,0.712801790235317,0.630246580939433,"225",1
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","1/79","246/18805",0.0040650406504065,0.967634043429042,-0.0331890538755962,0.647408628043028,0.712871507904628,0.630308224054413,"139189",1
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","1/79","246/18805",0.0040650406504065,0.967634043429042,-0.0331890538755962,0.647408628043028,0.712871507904628,0.630308224054413,"57795",1
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","1/79","246/18805",0.0040650406504065,0.967634043429042,-0.0331890538755962,0.647408628043028,0.712871507904628,0.630308224054413,"22843",1
"GO:0022604","GO:0022604","regulation of cell morphogenesis","1/79","247/18805",0.00404858299595142,0.963716496694511,-0.0372827777496789,0.648909501925489,0.713993292980423,0.631300086334018,"5028",1
"GO:1901873","GO:1901873","regulation of post-translational protein modification","1/79","248/18805",0.00403225806451613,0.959830543078808,-0.0413603375210547,0.650404067576307,0.71510647667447,0.632284343425879,"23551",1
"GO:0008654","GO:0008654","phospholipid biosynthetic process","1/79","251/18805",0.00398406374501992,0.948358464874679,-0.0534974874901464,0.654850176355657,0.718394897172391,0.635191905954337,"139189",1
"GO:0009913","GO:0009913","epidermal cell differentiation","1/79","251/18805",0.00398406374501992,0.948358464874679,-0.0534974874901464,0.654850176355657,0.718394897172391,0.635191905954337,"23596",1
