SRR5961980_T1	SRR5961981_T1	SRR5961982_T1	SRR5962008_T1	SRR5962009_T1	SRR5962010_T1
ENSG00000116478	21	13.999995	14.00001	20.999966	22.99996	26.0000776
ENSG00000116489	178.99966	83.99997	101.94886	74.99998	79.00004	82.97027
ENSG00000116497	33.000480201099	24.182387	26.038697	73.90049	70.63339	99.804
ENSG00000116514	43	28.00004	24	37.0000000309376	28	29.000024
ENSG00000116521	28	21.99996	17.0000309	9.99999	8	13.999986
ENSG00000116525	5.000000179623	5	2	4	3	3
ENSG00000116539	895.411644	511.999930816	627.999853235236	656.00024593	646.999739156486	747.9993655
ENSG00000116544	39.00004	32	23	39	25	65
ENSG00000116560	360.12056	226.08723	250.168101	392.92653	404.40851	437.80093
ENSG00000116574	59	22	43	45	64	64
ENSG00000116580	155.709814306712	113.904873387931	120.872741308521	95.0442678548	145.6287673184	127.946441344596
ENSG00000116584	118.000040167328	101.000054618786	95.9999622115254	97.999945161	58.99999756	105.99998173973
ENSG00000116586	19.00001	14	11	10.00001	4	4.0000069
ENSG00000116604	91	92	100.00003	60.99996	67.99996	57
ENSG00000116641	150.3479331902	102.430581829261	133.233944455805	193.24859011	182.926496	259.95829
ENSG00000116649	5	3.9999957	3	1	9	9
ENSG00000116652	12.4712	11	9.1697	17.3066	22.6991	13.1115
ENSG00000116661	46.0029	16.99999	30.99998	29.00216	13	26
ENSG00000116663	5.11974	2	1.0592	2	2.980018	3.2848
ENSG00000116667	427.00045	300.99948	293.00021	120.00002	113.00003	140.00017
ENSG00000116668	49.99999	26.00002	26	27.99997	28.99996	40.00002
ENSG00000116670	6	10.0000011576	5.000005	15.123438141	4.1874154305	8
ENSG00000116675	1045.5388	556.94105	846.72031	408.64934	344.72921	441.00849
ENSG00000116678	35.0177664331	27.473911681	25.17634	34.00001774869	28.16644	48.72116522
ENSG00000116679	223.00003	98.99998	86.99993	256.00006	176.999520021776	341.00065
ENSG00000116685	27.99998	14.00004	15	13.00005	11	17.99998
ENSG00000116688	288.019943424651	187.00407199	166.078800940016	188.55383261996	168.22612333452	179.00003792371
ENSG00000116690	1.01374	1	0	1.00524	1	2.04286
ENSG00000116691	5	1	4	8	5	3
ENSG00000116698	78.000120256126	47.0000020732926	60.99987584	58.99995	64.00004	59.999995402
ENSG00000116701	4.000002	4	3.99999992119	1.0000004	2	4.0065914821718
ENSG00000116703	1	2	1	4	6	4
ENSG00000116704	25	14	17.0024	38	41	44
ENSG00000116711	15	9	5.999997	1.999997	2.999996	6
ENSG00000116717	19.99995	6	13	17	15	11
ENSG00000116721	0	0	0	0	0	0
ENSG00000116726	0	0	0	0	0	0
ENSG00000116729	60.99998	31.999975	48.000002	33.000007	52.999972	32.00004
ENSG00000116731	216.00003	129.0001	191.00195	148.000020024482	140.00059	154.000025312
ENSG00000116741	64.00004	32.99998	34.00003	118.99967	61.99999	127.99979
ENSG00000116745	2	0	3	0	0	0
ENSG00000116747	328.49104	206.08924	222.25741	223.60356	270.905519349884	305.2541916646
ENSG00000116748	0	0	0	0	0	0
ENSG00000116750	184.99998	112.99998	114.00004	106.9999992	93.0000011	109.999998
ENSG00000116752	162.9998	67	79.999966	97	50	60
ENSG00000116754	226.00003	146.99997	173.99996	251.00003	223.000020084542	254.41822175671
ENSG00000116761	17.00002	9.000004	8.0286079956	8.999998	2	8
ENSG00000116771	13.0759	2.08662	11.0928	6.76436	4.08528	3.02539
ENSG00000116774	8.999995744	9	2	11	5	9
ENSG00000116783	20.29894	16.584491	8.135467	8.74679	6.10852	2.283164
ENSG00000116785	0	0	0	0	0	0
ENSG00000116786	125	44.00001	72.00003	43.850545828	44.00003	42.00001961684
ENSG00000116791	38.99999	30.99998	39.000034	25.00002	11.999994	31.99996
ENSG00000116793	79.000307254	54.99996	65.00001	46	50.9999647	70.999952
ENSG00000116809	16.0000128282	14	8	12.9999952	9	11.9999978
ENSG00000116815	1	2	3	5	6	8.99999
ENSG00000116819	1.99999826617	2.006554	0	3	5.61679	1
ENSG00000116824	0	1	0	0	0	0
ENSG00000116830	12.000531	9.05548	11.104051	14.1145	22.44782	17.044622
ENSG00000116833	1.00022	1.00204	0	1	2	1
ENSG00000116852	118.00001	142.999993	91	75.000072	49.9999494	58
ENSG00000116857	84.999959	30.999996332	56.99995	29.00001957	24.999971	38.99993
ENSG00000116863	20	14	2	8	8	6
ENSG00000116871	109.000074717	67.99999	85.99999	64.00009	57.999994	79.14376
ENSG00000116874	16	3.999997199	15.000014508	14.00001568	8.999995775	18.000027541
ENSG00000116882	1.999998	1	0	0	1	0
ENSG00000116885	32.00003	11	18.00002	26.00004	24	17.999974
ENSG00000116898	46.11471	21	20.05244	41.0252	20.23501	30.10219
ENSG00000116903	95	43	55.429	47	43	42
ENSG00000116906	93.00004	47.000000248709	35.000000262821	32.999990445546	30.999980545019	45.999990334757
ENSG00000116918	185.7386	79.00099	115.69137	104.83578	108.37417	119.21219
ENSG00000116922	37.01852	15.00709	21.04811	20.99997	13.00763	20.999963
ENSG00000116954	37	21.3755	30.99998	25.999966	24	42.2742
ENSG00000116962	5	2	4	19	8	12
ENSG00000116977	152.65437	86.809476	100.827276259	133.5696	94.15559561	93.86353
ENSG00000116981	55.882	42.0265	40.0449	16.681	16.0664	9.18784
ENSG00000116983	881	477	536	450.0002057	385.9996	391.000262
ENSG00000116984	174.661829443413	105.000038	126.4277555825	225.00003131	225.760089272	250.6013204608
ENSG00000116985	4.48273	3.418	3.37399	9	7	8
ENSG00000116990	4	2	0	1	2	3
ENSG00000116991	217.99971	153.99994208389	162.999999222264	58.000032	76.0000906	70.00000105302
ENSG00000116996	0	0	0	0	0	0
ENSG00000117000	180	105	118	128	120	163
ENSG00000117009	14.0225	3.000004	3.990051	7.51784	3.23382	5.64153
ENSG00000117010	13.99998	11	6.000004	7.848239	11	13
ENSG00000117013	1	2	1	1	1	0
ENSG00000117016	777.00005	390	433.00011	83	89.00003	84
ENSG00000117020	1763.90471	852.54212093	911.790844622133	777.14380547	639.42556	872.799803890975
ENSG00000117036	53.99999	25.00004	33	24.8761	40.00001	57.00004
ENSG00000117054	138.0812145548	77.073970594767	76.05929862	96.2323203001493	94.2914922	88.1621277463
ENSG00000117069	132.0000204	87.99997	99	90.00002	69.99995	56.00001
ENSG00000117090	0	0	0	0	0	0
ENSG00000117091	1	0	0	1	0	0
ENSG00000117114	379.931251437243	211.49333989702	235.6255665	163.017028288138	151.383735367429	134.444237
ENSG00000117115	118	51.99997	67.00004	52	64.00004	75.99998
ENSG00000117118	100	48.99998	45.00001	43.00001	42.99997	38.99997
ENSG00000117122	0	0	0	0	0	0
ENSG00000117133	53	16.00001	17	68.842	55.99996	55
ENSG00000117139	165.848522	92.275608860542	108.6846983065	152.70764	143.04647831951	168.565041625099
ENSG00000117143	90	35.00000258848	63.00002	46.00002760509	34.99995757569	38
ENSG00000117148	0	0	0	0	0	0
ENSG00000117151	15.34149	9	11.999987	24.3437	17.7269322	24.68726
ENSG00000117152	1857.00024	828.99907	917.99945	111.00002288	46.2937053567	170.00027
ENSG00000117153	151.9999568	68.00001	99.99996	70.99993	65.99999	67.000022253
ENSG00000117154	39.99998	23.99995	29.00005	4	2	3
ENSG00000117155	623.99969	340.99973	394.99985	299.99996	304.00043	350.999750037079
ENSG00000117174	42.0031	29.0083	36	56.0108	33.0064	45
ENSG00000117215	1	0	0	0	0	0
ENSG00000117222	100.932	53.3623	85.986	55.217	59.5875	66.408
ENSG00000117226	7.00000101343	2	0	12.000003	9	8.00000385
ENSG00000117228	3	5.000002932	1	8.9999906	8	6.0000016464
ENSG00000117242	7.63084	4.27807	3.2195	3.50941	1.79269	1.53246
ENSG00000117245	35	18.9999970331279	16.00001	8.999992	8.0000031	8
ENSG00000117262	14.11213	10.50176	39.0015322668	25.90551	17.51429	27.12867899
ENSG00000117266	17.999999	16.00001	18.999992	15.000011	31.23797	31.00005
ENSG00000117280	28.14199	6.00066	15.003939	13.036565	18.02188	15.26805
ENSG00000117281	3.001816	2.00349	1.07298	7.001535	4.25219	4.07267
ENSG00000117298	22.0000461	19.999979	27.33801616	22.0359386	23.99999	22
ENSG00000117305	12.00145	7.00001	12.00001	15.00206	11.02551	16.78784
ENSG00000117308	10.999992	4	4.000001	4.000009	3.0000045	3.000004
ENSG00000117318	4.000003	1	1	0	2	5
ENSG00000117322	0	0	0	1	0	0
ENSG00000117335	176.21661907	93.371120896994	107.164946930875	131.81588	167.64492227503	150.43535512
ENSG00000117360	81.00004	47.99996	35.00822	77.00003	75.01768	64.37424
ENSG00000117362	20.000022	21.00004	12	11	14	8.000002
ENSG00000117385	3.999997	3.04329	5.04699	15.07363	8.092403	13.05665
ENSG00000117394	50.0000325	30.00004	26.00006	29.999913	41.000053	36.00002
ENSG00000117395	113	55	66	76.16175	45	50.613853
ENSG00000117399	0	0	0	0	0	0
ENSG00000117400	1	0	1.00686	2.09886	1.09188	1.0179
ENSG00000117407	0	0	0	0	0	0
ENSG00000117408	57.99999	33	36.999985	30.0000274	35.000046	42.999967
ENSG00000117410	52.99991	26.00002	21.99998	14.99999	13.000005	18.00001
ENSG00000117411	35.00000154821	27.0000302	18.99997	15.99995	7	13.00002
ENSG00000117419	65.99998738	28	30	38	47.00005	35.00001
ENSG00000117425	1.999995	1	0	1	5	3
ENSG00000117448	38.000022	15.00001	12.000005	26.00032	17.324624	18.00051
ENSG00000117450	336.87776	145.768	134.693	166.74563	121.561	162.79762
ENSG00000117461	78.90379	32.27153	55.996037	29.06201	22.026700013729	42.492987014
ENSG00000117472	1.999997	0	1	1	0	1
ENSG00000117475	100.000006154	62.99999	50.00002	59.00005	45.99999	66.00004
ENSG00000117477	51	38.00004	31	37.99998	27	26.99996
ENSG00000117479	30.9999400701787	10	16.99996	17.99999	12	20
ENSG00000117480	19.999979	6	15	19.99997	24.99996	20
ENSG00000117481	31.67102	11	24.000007	13	7.99999221	19.68722
ENSG00000117500	115.1801	52.17967	54.03301	66.18225	71.25633	93.40473
ENSG00000117501	0	0	0	0	1	1
ENSG00000117505	138.1917	103.4873	110.2458	91.2775	95.08047	103.84697
ENSG00000117519	167.000303	85	108.00009	154.99996	101.0001	146.9999
ENSG00000117523	307.20948	239.2430059	328.00921584793	349.43994	350.78481	343.336543202
ENSG00000117525	64.00002	42.35905	35.17189	89.56701	68.77964	116.810644
ENSG00000117528	177.99978	83.9999800515548	90.00003	82.99996	99.99995	107.99999253
ENSG00000117533	129.00022	77.219011	88.99995	85.20344	64.00007	89.19129
ENSG00000117543	20.00399	9.01206	18.02327	32.09275	22.09443	42.0957
ENSG00000117560	0	0	0	0	1.03408	0
ENSG00000117569	277.0060877285	131.9999346626	160.0025827586	153.14986268797	142.0009390947	162.07424
ENSG00000117586	7	3	3	7.0000000202457	4.0000000120325	6
ENSG00000117592	130	70.99997	88	80.00002	78.99998	96.00005
ENSG00000117593	24.000045764977	15.000000020735	14	23.00317	13.60644	27.0000000259988
ENSG00000117594	12.999966	5	8	2	2.000005	2
ENSG00000117595	2.000003	1	4.01188	3.06024	1	4
ENSG00000117597	70.03171	31.00025	50.16563	77.0916	58.33928	52.05926
ENSG00000117598	55	44	40.000017	31.0000380842	23.8667	33
ENSG00000117600	473.0004	281.0003	300.0003	366.0004	294	367.99949
ENSG00000117601	0	0	0	0	0	0
ENSG00000117602	16.85391064	8.93526	11.90623	23.390617	23.99327603005	26.32669
ENSG00000117614	54	34.03118	44.03259	52	38.2797	49
ENSG00000117616	89.0031322233	63.0888135	48.999971694987	132.06340890067	98.151926	96.298220549
ENSG00000117620	61.9852673	34.364955	30.9365489	65.673229409894	46.582552	56.242993
ENSG00000117625	64.00105	57.218615	62.99997	75.036744818614	71.63429	89.00482
ENSG00000117632	1193.9999	723.00138	798.04073	93.23048	127.06142	126.00001
ENSG00000117640	74.21738	35.9398478	32.02624382589	53.7853	39.04054	40.839616052
ENSG00000117643	49.99999	30.99998	24.00003	9	9.62762	9.0012138
ENSG00000117650	8.999997	4	1	0	0	0
ENSG00000117676	13.000001	4.999995	5	5	4.999997	6
ENSG00000117682	55.516837	28.999955696495	34.000035921	35	30.36473307956	26.999964775653
ENSG00000117691	32.99996	20.00002	13	33	30	25
ENSG00000117697	91.0461	57.02555344	78.024774	102.10722	92.390348	129.25602
ENSG00000117707	48.012795	35.000659	30.001315	23.0010680184151	20.088658	53.266923
ENSG00000117713	54.000014	64.03083	78.99996	83.02219	78.00614	87.6288
ENSG00000117724	12.999966	9	7	8	5	11
ENSG00000117748	79.999959	30	36.00002	31	37.00003	36
ENSG00000117751	58	41.9999596	33.99990835	61	39	30.00005
ENSG00000117758	314.00045	161.99985	157.99965	151.000090046316	136.00014	143.000413
ENSG00000117791	21.00005	9.00001	20.999964	20	15	14.999997
ENSG00000117834	1	0	0	0	1	2.000005
ENSG00000117859	86.22099	40	59.9999836	83.00002048228	97.9999725085	115.000070024326
ENSG00000117862	40.93068	24.99998	26.9999582	24.7161	27	18.8145
ENSG00000117868	269.5229	127.85217	116.83291	188.6118	148.4345	203.97843
ENSG00000117877	12.170142	13.14951	10.24655	15.54397	9.37509	4.35676
ENSG00000117899	50.3928947	33.54709	50.00006686	65	75.99999	80.01037
ENSG00000117906	183.30644	81.85682	121.21171	113.37226	87.79351	107.76095
ENSG00000117971	0	0	1.19502	0	0	0
ENSG00000117983	0	1	0	1	0	0
ENSG00000117984	60.046052483709	44.9723382989	60.00005035	32.253907	27.23951	35.87734
ENSG00000118004	1	0	0	1	0	0
ENSG00000118007	118.894102076834	53.01335	58.863034	76.2252200532207	77.67129	99.27537
ENSG00000118017	0	1	0	0	0	0
ENSG00000118046	42.88669	17.57545	18.26805	29.99997	26.03264	22.99996
ENSG00000118058	364.721595	222.04925	283.828573122687	317.0291437156	387.6413707506	382.3236817156
ENSG00000118094	1.49689	0	2.60628	2.44674	0	4
ENSG00000118096	99.99998	30.00002	36.00005	53.000014475	45.00004	51
ENSG00000118113	0	0	0	0	0	0
ENSG00000118137	0	0	0	0	0	0
ENSG00000118156	0.99999988107	1	0	0	0	0
ENSG00000118160	55.000037	62.00001	65.00002	22.99999	19.000036	19.00005
ENSG00000118162	3.02045	2.0023840481	0	4.0152	2	4.999998739
ENSG00000118181	329.000023733	148.99443	156.99518	327.856425	305.999744	272.99287
ENSG00000118193	1	0	0	0	0	1.00293
ENSG00000118194	32.00001	6.999994	21.000008	0	0	0
ENSG00000118197	23.99999	10.000002	10	16.00005	11.304422	22
ENSG00000118200	809.9996	430.0002	538	484.99982	393.0003	479.99941
ENSG00000118217	132.74371	82.83197593	100.201570029096	104.682000170605	96.30134	103.4557941
ENSG00000118231	0	0	0	0	0	0
ENSG00000118242	22.52505	7	12.1344	5.0048	6.62525	6.52176
ENSG00000118245	0	0	0	1	1	0
ENSG00000118246	156.70736	96.0435	115.7379	131.85452	129.7827	157.6298
ENSG00000118257	46.000033	24.85937058	29.556972	51	34.000021	26.0000229
ENSG00000118260	144.2763	115.999994	119.38873	82.063669	91.18882	128.025212
ENSG00000118263	77.0000071314195	50.00004	55.0000309	38.99996167	34.9999449	65.00006
ENSG00000118271	0	0	0	0	3	7
ENSG00000118276	178.00031	80.0000377	148.99988	80	70.00001391	90.99994
ENSG00000118292	2	4	6	3	4	6
ENSG00000118298	9	3	5.999998	1.999995	6.02752	2
ENSG00000118307	23.9999709	8	12.99995	26.99998751209	21	12.00001
ENSG00000118308	42.000071	31	20.000002	3.000001	17	6.999998
ENSG00000118322	16.999964	10	16.999992	22.000031875	17.99998	34.86318
ENSG00000118363	69.99996	39	59.999998	54.999999	49.99995	41.00002
ENSG00000118369	17.99999	5.0000047	8	17.999997	11.9999937	13
ENSG00000118402	145	70	79	76	50	55
ENSG00000118407	46.1172	17.00432	25.436114	41.6205	46.33997	42.92281
ENSG00000118412	150.00053	64.99998	85.99993	97	75.00001	115.00001
ENSG00000118418	66.98504	23.9999911148	35.99996	59	50	46.9837
ENSG00000118420	26.00003	9.00845128164	23.00000129179	31.00092	25.852	26
ENSG00000118432	413.0001983	296.0003963	211.99962586	192.00006601	103.9999790768	306.999599716125
ENSG00000118434	0	0	0	0	0	2
ENSG00000118454	197.9999	115.00005	97	84.00007	95.00002	110.99996
ENSG00000118473	379.214927416733	288.58252651912	302.165123494264	478.484527112328	388.89858292329	491.740656507488
ENSG00000118482	502.75442	300.58647	346.82	460.92674854799	413.99988	508.56701914
ENSG00000118491	0	2	0	0	0	0
ENSG00000118492	1	0	1	0	1	6
ENSG00000118495	7.000002	5	9	8.0000025613	6	9.00001
ENSG00000118496	93	59	63	70	66	83
ENSG00000118503	2.19096	0	0	1	4	4
ENSG00000118507	66.316922	39.08106	42.000011	63.14764	59.79779	69.6228
ENSG00000118508	4	2	2	0	0	2
ENSG00000118513	1.000000013383	2	1	22.0000148691414	27.074866	14.0049810222835
ENSG00000118514	5.02283	4.00004	1	8.00013	10.0001	7.055799
ENSG00000118515	42.00000365	28.999999	35.99999453	43.999948	59.999969	75.9999614
ENSG00000118518	160.9998954	78.00001	87.00004	98.9999729	75.0000300523	81.00000271723
ENSG00000118520	0	0	0	1	0	0
ENSG00000118523	9	6	5	5.01541	6	8
ENSG00000118526	0	0	0	1	1	0
ENSG00000118557	0	0	3	2	0	3
ENSG00000118564	320.999767	145	160.9999	221.99996	219.99999	231
ENSG00000118579	115.76696	84.9516300592025	132.233	109.08317	90.15476	114.436262
ENSG00000118596	157.52058	109.5488586553	100.550040449203	48.4282578747	52.7341175675	69.1704000593711
ENSG00000118600	18.000022	15.89806	13	17.99999	21.99999	15.8156800270798
ENSG00000118620	31.84947	29.08245	24.55024	49.9419443847	62.14196	56.1734
ENSG00000118640	4	1	0	1	2	2
ENSG00000118655	11	8	4.0858999796	11	7	7.9999969
ENSG00000118680	187.0777	97.5164	87.5322	77.7934	58.8007	55.3446
ENSG00000118689	200.5201	145.71728	176.5363	105.39549	101.0736	121.02162
ENSG00000118690	60.00004	36.000021	50.99997	76	95.00002	84.99994
ENSG00000118702	0	0	0	0	0	0
ENSG00000118705	99.99998	55.999961	41	48.00006	47.00002	45.00002
ENSG00000118707	2.999997	5	2	4	3.00703	8
ENSG00000118729	4	5	1	3	2	0
ENSG00000118733	309.00002	162.9999032966	163.999570816881	75.00004	62.99995	62.00001
ENSG00000118762	76.00002	50.000051189	46.0000064262	62.00508	78.000005	81
ENSG00000118777	154.99996311466	78.000023	28.00001	72	41	67
ENSG00000118785	173.00005	45.05813	101.083502852043	115.098728	107.006392	97.15117
ENSG00000118804	0	9.20179	0	5	4	0
ENSG00000118816	560.99976	318.0002	401.99983	216.99978	178.00083	272.0004
ENSG00000118849	3	1	4	0	2.000002	1
ENSG00000118855	72.99996	26.999998	31	40.999968591322	36.07935	48.00003
ENSG00000118873	292.196790275021	139.005762741781	183.057416225	192.189448	152.464955445	183.435366
ENSG00000118894	1	1	1.38846	3.60876	3.19291	6.49016
ENSG00000118898	63	40	50.99999	1	2	5
ENSG00000118900	79.99993	28.999960204054	48.9999603419	32.99997	31.999961	45.00004
ENSG00000118922	195.99973	134.99995	128.99993	91	105.99998	106
ENSG00000118939	27.62387	9.44633	6.65393	45.18063	28.28758	30.41301
ENSG00000118946	174.99952	113.999991	134.00041	192.999728	132.999769	195.999706
ENSG00000118960	13.999979938	4.999995	11.999995	14	21.999995	12.9999999
ENSG00000118961	31.99997	9	16.00004993077	33.0000323534	18.000047	21.999977
ENSG00000118965	85.99998	48.999987	49.000024792	66	84.000005	93.00001
ENSG00000118971	690.20207520677	415.999686513	408.999940545408	251.99954326996	183.00005075304	289.999405049
ENSG00000118972	5.39947	3.30917	0	1.07498	0	2.08623
ENSG00000118985	249.99992	129.99977	166.000189	51.00001	39.99995	63.99999
ENSG00000118997	117.447188	69.0619188349	89.017168	102.028184	220.08785	130.04892
ENSG00000119004	31.87948	21.579425	19.612675	40.40773	33.3317	32.955449
ENSG00000119013	66.00005	23.99996	40.15345	25	28.18864	31.316824
ENSG00000119041	77.00005	32.9999578	46.99996	37	48.00001	49.99999
ENSG00000119042	371.72709	221.97203	262.007474	46.0215	27.00003	50.09155
ENSG00000119048	72.99996	60.00002	62.00001	49.00003	49.99998	60.00004
ENSG00000119121	3.2899522	7.00884	7.011787	5.151033	8.012502	9.003756
ENSG00000119125	698.031000011299	369	397.065418616	245.20913	330	101.999958117163
ENSG00000119138	283	130	173	167	127	224
ENSG00000119139	82.9252401462163	43.000060810533	36.0030595113	36.99996142571	53.00007	71.00004
ENSG00000119147	2	1	2	3	1	3
ENSG00000119185	118.554134333829	50.969742	66.60152	79.0277240218286	66.775112	113.32693
ENSG00000119203	51	28.99997	33.99998	42.99996	22	36.99997
ENSG00000119227	5	5	1	6	2	2
ENSG00000119231	232.33996	139.4412	122.943616	103.26215	112.475794	130.716616
ENSG00000119242	74.00007	33.999962	63.00006	39.000056	28.00003	51.99998
ENSG00000119280	53.99999	41	42.00003	47.99996	54	70
ENSG00000119283	5.9999947	4.00000202	5	3.00000468	0	1.00000033
ENSG00000119285	105.34597	61.19055	71.1727	70.43043	87.84439	74.1365
ENSG00000119314	90.00001	78.00002	62.00004	124.000041	109.99998	137.00017677
ENSG00000119318	290.99952674	157.99997	171.000299	143.00004	118.99999	156.0064
ENSG00000119321	74.653075187237	41.465318593	48.46162829988	69.24743796	65.2329987	77.78350831381
ENSG00000119326	52	19	22	24	19	13
ENSG00000119328	20.00005	10	21	15.99998	6	23
ENSG00000119333	9	4	1.99999995704	4	1	6
ENSG00000119335	636.00008985548	343.999672551	338.000326514635	385.9997	348.00025918	427.00043
